NUTS_CODE,nuts_level,country,country_en,adjective_en,nuts_1,nuts_2,nuts_3,YEAR,CDD,HDD
ES63,2,España,Spain,Spanish,Sur,Ciudad de Ceuta,,2007,105.75,421.51000000000005
ES63,2,España,Spain,Spanish,Sur,Ciudad de Ceuta,,2017,307.51,309.22
ES63,2,España,Spain,Spanish,Sur,Ciudad de Ceuta,,1980,232.29999999999998,693.72
ES63,2,España,Spain,Spanish,Sur,Ciudad de Ceuta,,2012,232.5,551.41
ES63,2,España,Spain,Spanish,Sur,Ciudad de Ceuta,,1996,29.36,464.71000000000004
ES63,2,España,Spain,Spanish,Sur,Ciudad de Ceuta,,1988,83.03999999999999,579.38
ES63,2,España,Spain,Spanish,Sur,Ciudad de Ceuta,,2006,231.10999999999999,577.0400000000001
ES630,3,España,Spain,Spanish,Sur,Ciudad de Ceuta,Ceuta,2008,287.40999999999997,447.57
ES630,3,España,Spain,Spanish,Sur,Ciudad de Ceuta,Ceuta,1992,44.87,638.8199999999999
ES630,3,España,Spain,Spanish,Sur,Ciudad de Ceuta,Ceuta,2015,375.16999999999996,378.12
ES630,3,España,Spain,Spanish,Sur,Ciudad de Ceuta,Ceuta,2022,292.28999999999996,342.17
ES630,3,España,Spain,Spanish,Sur,Ciudad de Ceuta,Ceuta,2013,160.19,475.44
ES630,3,España,Spain,Spanish,Sur,Ciudad de Ceuta,Ceuta,1987,114.5,462.96999999999997
ES630,3,España,Spain,Spanish,Sur,Ciudad de Ceuta,Ceuta,1995,72.14,363.38
ES630,3,España,Spain,Spanish,Sur,Ciudad de Ceuta,Ceuta,1983,115.39,565.44
ES64,2,España,Spain,Spanish,Sur,Ciudad de Melilla,,2018,255.64999999999998,725.2
ES64,2,España,Spain,Spanish,Sur,Ciudad de Melilla,,2021,299.55,652.4000000000001
ES64,2,España,Spain,Spanish,Sur,Ciudad de Melilla,,1982,222.5,836.0
ES64,2,España,Spain,Spanish,Sur,Ciudad de Melilla,,2002,168.04999999999998,664.2
ES64,2,España,Spain,Spanish,Sur,Ciudad de Melilla,,2001,248.70000000000002,591.95
ES64,2,España,Spain,Spanish,Sur,Ciudad de Melilla,,2011,325.5,675.1
ES64,2,España,Spain,Spanish,Sur,Ciudad de Melilla,,2023,429.5,568.5
ES640,3,España,Spain,Spanish,Sur,Ciudad de Melilla,Melilla,2007,188.5,745.6999999999999
ES640,3,España,Spain,Spanish,Sur,Ciudad de Melilla,Melilla,2012,349.45000000000005,940.4
ES640,3,España,Spain,Spanish,Sur,Ciudad de Melilla,Melilla,1988,273.75,685.8499999999999
ES640,3,España,Spain,Spanish,Sur,Ciudad de Melilla,Melilla,2006,252.6,713.95
ES640,3,España,Spain,Spanish,Sur,Ciudad de Melilla,Melilla,1996,100.9,516.9499999999999
ES640,3,España,Spain,Spanish,Sur,Ciudad de Melilla,Melilla,1980,355.95000000000005,883.9
ES640,3,España,Spain,Spanish,Sur,Ciudad de Melilla,Melilla,2017,333.85,693.1
ES7,1,España,Spain,Spanish,Canarias,,,2003,253.4,151.51
ES7,1,España,Spain,Spanish,Canarias,,,1979,33.559999999999995,246.02
ES7,1,España,Spain,Spanish,Canarias,,,1999,139.69,277.09
ES70,2,España,Spain,Spanish,Canarias,Canarias,,2000,59.55,198.81
ES70,2,España,Spain,Spanish,Canarias,Canarias,,1989,162.2,197.74
ES70,2,España,Spain,Spanish,Canarias,Canarias,,2009,227.98000000000002,173.14000000000001
ES70,2,España,Spain,Spanish,Canarias,Canarias,,2004,389.17,125.63
ES70,2,España,Spain,Spanish,Canarias,Canarias,,1993,40.58,275.69
ES70,2,España,Spain,Spanish,Canarias,Canarias,,1994,100.00999999999999,217.23
ES70,2,España,Spain,Spanish,Canarias,Canarias,,2010,164.16000000000003,42.09
ES704,3,España,Spain,Spanish,Canarias,Canarias,Fuerteventura,2009,335.76,0.0
ES704,3,España,Spain,Spanish,Canarias,Canarias,Fuerteventura,2000,98.37,28.35
ES704,3,España,Spain,Spanish,Canarias,Canarias,Fuerteventura,1993,62.19,29.01
ES704,3,España,Spain,Spanish,Canarias,Canarias,Fuerteventura,2004,479.14,4.81
ES704,3,España,Spain,Spanish,Canarias,Canarias,Fuerteventura,1994,106.89999999999999,37.73
ES704,3,España,Spain,Spanish,Canarias,Canarias,Fuerteventura,1989,254.14,6.23
ES704,3,España,Spain,Spanish,Canarias,Canarias,Fuerteventura,2010,284.26,1.62
ES705,3,España,Spain,Spanish,Canarias,Canarias,Gran Canaria,1999,115.08,265.19
ES705,3,España,Spain,Spanish,Canarias,Canarias,Gran Canaria,2003,254.65,125.27000000000001
ES705,3,España,Spain,Spanish,Canarias,Canarias,Gran Canaria,1979,32.760000000000005,226.71000000000004
ES706,3,España,Spain,Spanish,Canarias,Canarias,La Gomera,1988,82.97,47.74999999999999
ES706,3,España,Spain,Spanish,Canarias,Canarias,La Gomera,1980,74.65,110.56
ES706,3,España,Spain,Spanish,Canarias,Canarias,La Gomera,2012,180.42999999999998,108.68
ES706,3,España,Spain,Spanish,Canarias,Canarias,La Gomera,1996,9.850000000000001,48.86
ES706,3,España,Spain,Spanish,Canarias,Canarias,La Gomera,2017,171.87,0.0
ES706,3,España,Spain,Spanish,Canarias,Canarias,La Gomera,2007,43.410000000000004,15.06
ES706,3,España,Spain,Spanish,Canarias,Canarias,La Gomera,2006,134.79,61.019999999999996
ES707,3,España,Spain,Spanish,Canarias,Canarias,La Palma,2020,36.73,16.17
ES708,3,España,Spain,Spanish,Canarias,Canarias,Lanzarote,2021,188.61,45.55
ES708,3,España,Spain,Spanish,Canarias,Canarias,Lanzarote,2023,446.85999999999996,26.93
ES708,3,España,Spain,Spanish,Canarias,Canarias,Lanzarote,2018,127.27999999999999,83.78999999999999
ES708,3,España,Spain,Spanish,Canarias,Canarias,Lanzarote,2001,160.51,40.61
ES708,3,España,Spain,Spanish,Canarias,Canarias,Lanzarote,1982,52.2,55.559999999999995
ES708,3,España,Spain,Spanish,Canarias,Canarias,Lanzarote,2011,103.25999999999998,11.04
ES708,3,España,Spain,Spanish,Canarias,Canarias,Lanzarote,2002,150.1,16.009999999999998
ES709,3,España,Spain,Spanish,Canarias,Canarias,Tenerife,1979,39.410000000000004,479.60999999999996
ES709,3,España,Spain,Spanish,Canarias,Canarias,Tenerife,2003,214.35,324.46000000000004
ES709,3,España,Spain,Spanish,Canarias,Canarias,Tenerife,1999,127.11,508.71
ES,0,España,Spain,Spanish,,,,1985,178.76000000000002,2006.85
ES,0,España,Spain,Spanish,,,,1986,146.7,2057.9199999999996
ES,0,España,Spain,Spanish,,,,1991,252.32999999999998,2103.43
ES,0,España,Spain,Spanish,,,,1997,126.59,1511.54
ES,0,España,Spain,Spanish,,,,2005,233.51,1962.1299999999999
ES1,1,España,Spain,Spanish,Noroeste,,,2021,9.969999999999999,1809.96
ES1,1,España,Spain,Spanish,Noroeste,,,2018,27.520000000000003,1884.3100000000002
ES1,1,España,Spain,Spanish,Noroeste,,,2002,2.44,1786.79
ES1,1,España,Spain,Spanish,Noroeste,,,2001,16.72,1912.21
ES1,1,España,Spain,Spanish,Noroeste,,,1982,7.529999999999999,1998.3599999999997
ES1,1,España,Spain,Spanish,Noroeste,,,2011,15.379999999999999,1576.57
ES1,1,España,Spain,Spanish,Noroeste,,,2023,30.1,1553.3000000000002
ES11,2,España,Spain,Spanish,Noroeste,Galicia,,2021,12.88,1747.07
ES11,2,España,Spain,Spanish,Noroeste,Galicia,,1982,8.72,1943.47
ES11,2,España,Spain,Spanish,Noroeste,Galicia,,2023,34.65,1521.5
ES11,2,España,Spain,Spanish,Noroeste,Galicia,,2011,18.39,1487.9300000000003
ES11,2,España,Spain,Spanish,Noroeste,Galicia,,2018,38.99,1841.91
ES11,2,España,Spain,Spanish,Noroeste,Galicia,,2002,3.63,1742.3599999999997
ES11,2,España,Spain,Spanish,Noroeste,Galicia,,2001,18.28,1853.3199999999997
ES111,3,España,Spain,Spanish,Noroeste,Galicia,A Coruña,2021,8.34,1409.8300000000002
ES111,3,España,Spain,Spanish,Noroeste,Galicia,A Coruña,2023,23.589999999999996,1198.9199999999998
ES111,3,España,Spain,Spanish,Noroeste,Galicia,A Coruña,2011,10.58,1257.2199999999998
ES111,3,España,Spain,Spanish,Noroeste,Galicia,A Coruña,2018,28.31,1543.8400000000001
ES111,3,España,Spain,Spanish,Noroeste,Galicia,A Coruña,1982,7.010000000000001,1574.23
ES111,3,España,Spain,Spanish,Noroeste,Galicia,A Coruña,2001,11.5,1481.0000000000002
ES111,3,España,Spain,Spanish,Noroeste,Galicia,A Coruña,2002,0.0,1390.6399999999999
ES112,3,España,Spain,Spanish,Noroeste,Galicia,Lugo,1979,0.19,2340.73
ES112,3,España,Spain,Spanish,Noroeste,Galicia,Lugo,2003,42.980000000000004,2006.9899999999998
ES112,3,España,Spain,Spanish,Noroeste,Galicia,Lugo,1999,1.33,2023.1700000000003
ES113,3,España,Spain,Spanish,Noroeste,Galicia,Ourense,1986,12.97,2399.62
ES113,3,España,Spain,Spanish,Noroeste,Galicia,Ourense,2005,52.230000000000004,2178.1400000000003
ES113,3,España,Spain,Spanish,Noroeste,Galicia,Ourense,1991,51.839999999999996,2364.28
ES113,3,España,Spain,Spanish,Noroeste,Galicia,Ourense,1997,23.35,1750.1999999999998
ES113,3,España,Spain,Spanish,Noroeste,Galicia,Ourense,1985,14.940000000000001,2327.23
ES114,3,España,Spain,Spanish,Noroeste,Galicia,Pontevedra,2020,58.19,1289.44
ES12,2,España,Spain,Spanish,Noroeste,Principado de Asturias,,2020,5.95,1678.11
ES120,3,España,Spain,Spanish,Noroeste,Principado de Asturias,Asturias,1980,0.13,2416.32
ES120,3,España,Spain,Spanish,Noroeste,Principado de Asturias,Asturias,2012,6.45,2091.22
ES120,3,España,Spain,Spanish,Noroeste,Principado de Asturias,Asturias,1996,0.42,2090.8500000000004
ES120,3,España,Spain,Spanish,Noroeste,Principado de Asturias,Asturias,2017,8.459999999999999,1798.03
ES120,3,España,Spain,Spanish,Noroeste,Principado de Asturias,Asturias,2006,9.15,1836.83
ES120,3,España,Spain,Spanish,Noroeste,Principado de Asturias,Asturias,1988,5.85,2100.15
ES120,3,España,Spain,Spanish,Noroeste,Principado de Asturias,Asturias,2007,0.95,2043.2900000000002
ES13,2,España,Spain,Spanish,Noroeste,Cantabria,,2004,9.610000000000001,2057.89
ES13,2,España,Spain,Spanish,Noroeste,Cantabria,,1989,8.45,1763.3
ES13,2,España,Spain,Spanish,Noroeste,Cantabria,,2009,8.26,2081.5800000000004
ES13,2,España,Spain,Spanish,Noroeste,Cantabria,,2010,4.56,2274.1800000000003
ES13,2,España,Spain,Spanish,Noroeste,Cantabria,,1993,12.01,2081.78
ES13,2,España,Spain,Spanish,Noroeste,Cantabria,,1994,7.0600000000000005,1792.8699999999997
ES13,2,España,Spain,Spanish,Noroeste,Cantabria,,2000,7.7299999999999995,1947.4299999999998
ES130,3,España,Spain,Spanish,Noroeste,Cantabria,Cantabria,1986,3.83,2214.69
ES130,3,España,Spain,Spanish,Noroeste,Cantabria,Cantabria,1991,9.46,2290.7999999999993
ES130,3,España,Spain,Spanish,Noroeste,Cantabria,Cantabria,1997,4.94,1664.4200000000003
ES130,3,España,Spain,Spanish,Noroeste,Cantabria,Cantabria,1985,8.11,2190.3900000000003
ES130,3,España,Spain,Spanish,Noroeste,Cantabria,Cantabria,2005,13.64,2082.3500000000004
ES2,1,España,Spain,Spanish,Noreste,,,1982,101.32000000000001,2214.2
ES2,1,España,Spain,Spanish,Noreste,,,2018,149.96,2038.7599999999998
ES2,1,España,Spain,Spanish,Noreste,,,2001,133.26999999999998,2102.67
ES2,1,España,Spain,Spanish,Noreste,,,2011,131.36,1840.9
ES2,1,España,Spain,Spanish,Noreste,,,2023,219.72,1747.9699999999998
ES2,1,España,Spain,Spanish,Noreste,,,2021,139.26,2028.43
ES2,1,España,Spain,Spanish,Noreste,,,2002,90.72999999999999,1904.53
ES21,2,España,Spain,Spanish,Noreste,País Vasco,,2020,47.12,1604.9199999999998
ES211,3,España,Spain,Spanish,Noreste,País Vasco,Araba/Álava,2020,39.43,1946.5800000000002
ES212,3,España,Spain,Spanish,Noreste,País Vasco,Gipuzkoa,1991,33.14,2025.1500000000003
ES212,3,España,Spain,Spanish,Noreste,País Vasco,Gipuzkoa,2005,54.89,1798.3700000000001
ES212,3,España,Spain,Spanish,Noreste,País Vasco,Gipuzkoa,1997,29.44,1378.74
ES212,3,España,Spain,Spanish,Noreste,País Vasco,Gipuzkoa,1985,22.34,1988.4199999999998
ES212,3,España,Spain,Spanish,Noreste,País Vasco,Gipuzkoa,1986,14.23,1959.8800000000003
ES213,3,España,Spain,Spanish,Noreste,País Vasco,Bizkaia,2003,130.81,1387.01
ES213,3,España,Spain,Spanish,Noreste,País Vasco,Bizkaia,1999,21.73,1648.5700000000002
ES213,3,España,Spain,Spanish,Noreste,País Vasco,Bizkaia,1979,2.89,1819.32
ES22,2,España,Spain,Spanish,Noreste,Comunidad Foral de Navarra,,1994,131.46,1945.69
ES22,2,España,Spain,Spanish,Noreste,Comunidad Foral de Navarra,,2004,97.60000000000001,2180.95
ES22,2,España,Spain,Spanish,Noreste,Comunidad Foral de Navarra,,2010,82.92999999999999,2317.38
ES22,2,España,Spain,Spanish,Noreste,Comunidad Foral de Navarra,,2009,127.27999999999997,2039.67
ES22,2,España,Spain,Spanish,Noreste,Comunidad Foral de Navarra,,1989,56.86,1986.42
ES22,2,España,Spain,Spanish,Noreste,Comunidad Foral de Navarra,,2000,82.14,1974.85
ES22,2,España,Spain,Spanish,Noreste,Comunidad Foral de Navarra,,1993,66.28,2281.0200000000004
ES220,3,España,Spain,Spanish,Noreste,Comunidad Foral de Navarra,Navarra,1996,49.07,2102.78
ES220,3,España,Spain,Spanish,Noreste,Comunidad Foral de Navarra,Navarra,1980,31.259999999999998,2544.9900000000002
ES220,3,España,Spain,Spanish,Noreste,Comunidad Foral de Navarra,Navarra,2006,115.01,1863.46
ES220,3,España,Spain,Spanish,Noreste,Comunidad Foral de Navarra,Navarra,2012,124.79999999999998,2079.08
ES220,3,España,Spain,Spanish,Noreste,Comunidad Foral de Navarra,Navarra,2007,58.72,2051.89
ES220,3,España,Spain,Spanish,Noreste,Comunidad Foral de Navarra,Navarra,1988,44.199999999999996,2196.7
ES220,3,España,Spain,Spanish,Noreste,Comunidad Foral de Navarra,Navarra,2017,151.84,1895.6000000000001
ES23,2,España,Spain,Spanish,Noreste,La Rioja,,2020,75.61,2120.51
ES230,3,España,Spain,Spanish,Noreste,La Rioja,La Rioja,1993,41.41,2671.33
ES230,3,España,Spain,Spanish,Noreste,La Rioja,La Rioja,2010,57.49,2583.9100000000003
ES230,3,España,Spain,Spanish,Noreste,La Rioja,La Rioja,1994,93.25000000000001,2296.12
ES230,3,España,Spain,Spanish,Noreste,La Rioja,La Rioja,2004,49.650000000000006,2562.7100000000005
ES230,3,España,Spain,Spanish,Noreste,La Rioja,La Rioja,1989,40.0,2322.11
ES230,3,España,Spain,Spanish,Noreste,La Rioja,La Rioja,2009,82.41,2240.6
ES230,3,España,Spain,Spanish,Noreste,La Rioja,La Rioja,2000,45.35,2393.1299999999997
ES24,2,España,Spain,Spanish,Noreste,Aragón,,2011,161.60000000000002,1880.92
ES24,2,España,Spain,Spanish,Noreste,Aragón,,2002,114.64999999999999,1938.87
ES24,2,España,Spain,Spanish,Noreste,Aragón,,1982,125.2,2235.37
ES24,2,España,Spain,Spanish,Noreste,Aragón,,2023,265.69000000000005,1763.9
ES24,2,España,Spain,Spanish,Noreste,Aragón,,2001,156.35,2146.96
ES24,2,España,Spain,Spanish,Noreste,Aragón,,2021,173.92,2034.5600000000004
ES24,2,España,Spain,Spanish,Noreste,Aragón,,2018,191.0,2072.3300000000004
ES241,3,España,Spain,Spanish,Noreste,Aragón,Huesca,2004,125.35,2369.7100000000005
ES241,3,España,Spain,Spanish,Noreste,Aragón,Huesca,1989,156.29000000000002,2111.52
ES241,3,España,Spain,Spanish,Noreste,Aragón,Huesca,1993,75.71000000000001,2588.61
ES241,3,España,Spain,Spanish,Noreste,Aragón,Huesca,2010,151.4,2506.11
ES241,3,España,Spain,Spanish,Noreste,Aragón,Huesca,2000,99.22,2241.58
ES241,3,España,Spain,Spanish,Noreste,Aragón,Huesca,1994,152.09999999999997,2271.5800000000004
ES241,3,España,Spain,Spanish,Noreste,Aragón,Huesca,2009,204.4,2166.36
ES242,3,España,Spain,Spanish,Noreste,Aragón,Teruel,1979,31.86,2693.72
ES242,3,España,Spain,Spanish,Noreste,Aragón,Teruel,2003,109.78,2382.48
ES242,3,España,Spain,Spanish,Noreste,Aragón,Teruel,1999,51.790000000000006,2531.8100000000004
ES243,3,España,Spain,Spanish,Noreste,Aragón,Zaragoza,2020,254.79,1680.8300000000002
ES3,1,España,Spain,Spanish,Comunidad de Madrid,,,1984,145.22,2335.8599999999997
ES3,1,España,Spain,Spanish,Comunidad de Madrid,,,2016,441.46000000000004,1872.8700000000001
ES3,1,España,Spain,Spanish,Comunidad de Madrid,,,1981,156.10999999999999,2117.3599999999997
ES3,1,España,Spain,Spanish,Comunidad de Madrid,,,1998,329.61,1912.39
ES3,1,España,Spain,Spanish,Comunidad de Madrid,,,1990,256.95,1970.19
ES3,1,España,Spain,Spanish,Comunidad de Madrid,,,2014,224.19,1590.45
ES3,1,España,Spain,Spanish,Comunidad de Madrid,,,2019,360.92999999999995,1712.99
ES30,2,España,Spain,Spanish,Comunidad de Madrid,Comunidad de Madrid,,2002,224.82,1858.56
ES30,2,España,Spain,Spanish,Comunidad de Madrid,Comunidad de Madrid,,2021,310.28,1744.07
ES30,2,España,Spain,Spanish,Comunidad de Madrid,Comunidad de Madrid,,2023,423.4200000000001,1581.25
ES30,2,España,Spain,Spanish,Comunidad de Madrid,Comunidad de Madrid,,2011,258.75000000000006,1667.04
ES30,2,España,Spain,Spanish,Comunidad de Madrid,Comunidad de Madrid,,2001,239.19,1973.88
ES30,2,España,Spain,Spanish,Comunidad de Madrid,Comunidad de Madrid,,2018,354.06,1952.94
ES30,2,España,Spain,Spanish,Comunidad de Madrid,Comunidad de Madrid,,1982,158.52,2053.2
ES300,3,España,Spain,Spanish,Comunidad de Madrid,Comunidad de Madrid,Madrid,2014,224.19,1590.45
ES300,3,España,Spain,Spanish,Comunidad de Madrid,Comunidad de Madrid,Madrid,2019,360.93,1712.9899999999998
ES300,3,España,Spain,Spanish,Comunidad de Madrid,Comunidad de Madrid,Madrid,1990,256.95,1970.1899999999998
ES300,3,España,Spain,Spanish,Comunidad de Madrid,Comunidad de Madrid,Madrid,1981,156.11,2117.36
ES300,3,España,Spain,Spanish,Comunidad de Madrid,Comunidad de Madrid,Madrid,1998,329.61,1912.3899999999999
ES300,3,España,Spain,Spanish,Comunidad de Madrid,Comunidad de Madrid,Madrid,1984,145.22,2335.8599999999997
ES300,3,España,Spain,Spanish,Comunidad de Madrid,Comunidad de Madrid,Madrid,2016,441.46,1872.8700000000001
ES4,1,España,Spain,Spanish,Centro (ES),,,1992,195.0,2185.85
ES4,1,España,Spain,Spanish,Centro (ES),,,2013,217.01,2200.87
ES4,1,España,Spain,Spanish,Centro (ES),,,1987,209.83,2049.41
ES4,1,España,Spain,Spanish,Centro (ES),,,2008,157.91,2130.0499999999997
ES4,1,España,Spain,Spanish,Centro (ES),,,2015,279.51,1858.11
ES4,1,España,Spain,Spanish,Centro (ES),,,1995,189.96999999999997,1718.32
ES4,1,España,Spain,Spanish,Centro (ES),,,1983,126.22,2149.7999999999997
ES4,1,España,Spain,Spanish,Centro (ES),,,2022,375.59000000000003,1703.7700000000002
ES41,2,España,Spain,Spanish,Centro (ES),Castilla y León,,1985,48.07,2629.23
ES41,2,España,Spain,Spanish,Centro (ES),Castilla y León,,1991,107.30000000000001,2725.32
ES41,2,España,Spain,Spanish,Centro (ES),Castilla y León,,1997,44.07,2061.58
ES41,2,España,Spain,Spanish,Centro (ES),Castilla y León,,1986,43.41,2648.4300000000003
ES41,2,España,Spain,Spanish,Centro (ES),Castilla y León,,2005,65.76000000000002,2627.35
ES411,3,España,Spain,Spanish,Centro (ES),Castilla y León,Ávila,1982,106.96000000000001,2347.14
ES411,3,España,Spain,Spanish,Centro (ES),Castilla y León,Ávila,2021,157.4,2092.77
ES411,3,España,Spain,Spanish,Centro (ES),Castilla y León,Ávila,2011,158.19,1893.1399999999999
ES411,3,España,Spain,Spanish,Centro (ES),Castilla y León,Ávila,2001,139.73,2267.6000000000004
ES411,3,España,Spain,Spanish,Centro (ES),Castilla y León,Ávila,2018,172.15,2251.4500000000003
ES411,3,España,Spain,Spanish,Centro (ES),Castilla y León,Ávila,2002,108.72,2148.62
ES411,3,España,Spain,Spanish,Centro (ES),Castilla y León,Ávila,2023,216.33,1920.9200000000003
ES412,3,España,Spain,Spanish,Centro (ES),Castilla y León,Burgos,1999,11.84,2582.9
ES412,3,España,Spain,Spanish,Centro (ES),Castilla y León,Burgos,2003,74.46000000000001,2499.32
ES412,3,España,Spain,Spanish,Centro (ES),Castilla y León,Burgos,1979,9.39,2839.28
ES413,3,España,Spain,Spanish,Centro (ES),Castilla y León,León,1982,20.080000000000002,2710.55
ES413,3,España,Spain,Spanish,Centro (ES),Castilla y León,León,2002,7.48,2708.0999999999995
ES413,3,España,Spain,Spanish,Centro (ES),Castilla y León,León,2018,20.69,2657.4300000000003
ES413,3,España,Spain,Spanish,Centro (ES),Castilla y León,León,2021,20.64,2495.2000000000003
ES413,3,España,Spain,Spanish,Centro (ES),Castilla y León,León,2023,35.690000000000005,2266.1899999999996
ES413,3,España,Spain,Spanish,Centro (ES),Castilla y León,León,2001,22.79,2808.29
ES413,3,España,Spain,Spanish,Centro (ES),Castilla y León,León,2011,16.54,2354.79
ES414,3,España,Spain,Spanish,Centro (ES),Castilla y León,Palencia,2021,30.849999999999998,2525.3999999999996
ES414,3,España,Spain,Spanish,Centro (ES),Castilla y León,Palencia,2023,44.07,2275.9900000000002
ES414,3,España,Spain,Spanish,Centro (ES),Castilla y León,Palencia,2001,23.68,2803.95
ES414,3,España,Spain,Spanish,Centro (ES),Castilla y León,Palencia,1982,33.58,2628.76
ES414,3,España,Spain,Spanish,Centro (ES),Castilla y León,Palencia,2002,13.54,2731.02
ES414,3,España,Spain,Spanish,Centro (ES),Castilla y León,Palencia,2011,16.16,2424.9900000000007
ES414,3,España,Spain,Spanish,Centro (ES),Castilla y León,Palencia,2018,12.9,2639.36
ES415,3,España,Spain,Spanish,Centro (ES),Castilla y León,Salamanca,2003,143.57,2190.93
ES415,3,España,Spain,Spanish,Centro (ES),Castilla y León,Salamanca,1999,59.45,2344.2
ES415,3,España,Spain,Spanish,Centro (ES),Castilla y León,Salamanca,1979,40.16,2522.09
ES416,3,España,Spain,Spanish,Centro (ES),Castilla y León,Segovia,2004,60.14,2561.03
ES416,3,España,Spain,Spanish,Centro (ES),Castilla y León,Segovia,2009,99.30000000000001,2279.08
ES416,3,España,Spain,Spanish,Centro (ES),Castilla y León,Segovia,1989,71.84,2183.16
ES416,3,España,Spain,Spanish,Centro (ES),Castilla y León,Segovia,1994,119.63000000000001,2346.2799999999997
